"","ensembl_gene_id","external_gene_name","btaurus_homolog_ensembl_gene","sscrofa_homolog_ensembl_gene","mmusculus_homolog_ensembl_gene","hsapiens_homolog_ensembl_gene"
"679","ENSOARG00000016726","","ENSBTAG00000024934","","ENSMUSG00000025165","ENSG00000141574"
"680","ENSOARG00000016726","","ENSBTAG00000024934","","ENSMUSG00000039364","ENSG00000141574"
"681","ENSOARG00000016726","","ENSBTAG00000039765","","ENSMUSG00000025165","ENSG00000141574"
"682","ENSOARG00000016726","","ENSBTAG00000039765","","ENSMUSG00000039364","ENSG00000141574"
"683","ENSOARG00000016726","","ENSBTAG00000024915","","ENSMUSG00000025165","ENSG00000141574"
"684","ENSOARG00000016726","","ENSBTAG00000024915","","ENSMUSG00000039364","ENSG00000141574"
"685","ENSOARG00000016793","GGH","ENSBTAG00000007534","ENSSSCG00000006227","ENSMUSG00000073987","ENSG00000137563"
"686","ENSOARG00000016828","PLVAP","ENSBTAG00000005434","","ENSMUSG00000034845","ENSG00000130300"
"687","ENSOARG00000016834","SSFA2","ENSBTAG00000000937","","ENSMUSG00000027007","ENSG00000138434"
"688","ENSOARG00000016949","PDE6B","ENSBTAG00000017480","","ENSMUSG00000029491","ENSG00000133256"
"689","ENSOARG00000016952","ENDOD1","ENSBTAG00000024803","ENSSSCG00000014965","ENSMUSG00000037419","ENSG00000149218"
"690","ENSOARG00000017011","CYP7B1","ENSBTAG00000001299","ENSSSCG00000022092","ENSMUSG00000039519","ENSG00000172817"
"691","ENSOARG00000017011","CYP7B1","ENSBTAG00000001299","ENSSSCG00000006221","ENSMUSG00000039519","ENSG00000172817"
"692","ENSOARG00000017069","","ENSBTAG00000014220","ENSSSCG00000027203","ENSMUSG00000002944","ENSG00000135218"
"693","ENSOARG00000017069","","ENSBTAG00000014220","ENSSSCG00000030638","ENSMUSG00000002944","ENSG00000135218"
"694","ENSOARG00000017069","","ENSBTAG00000014220","ENSSSCG00000015405","ENSMUSG00000002944","ENSG00000135218"
"695","ENSOARG00000017097","PPTC7","ENSBTAG00000018332","ENSSSCG00000009825","ENSMUSG00000038582","ENSG00000196850"
"696","ENSOARG00000017163","","ENSBTAG00000013756","ENSSSCG00000020838","",""
"697","ENSOARG00000017180","C10orf82","ENSBTAG00000013763","ENSSSCG00000026292","ENSMUSG00000026931","ENSG00000165863"
"698","ENSOARG00000017180","C10orf82","ENSBTAG00000013763","ENSSSCG00000010663","ENSMUSG00000026931","ENSG00000165863"
"699","ENSOARG00000017214","NR4A1","ENSBTAG00000000507","ENSSSCG00000028326","ENSMUSG00000023034","ENSG00000123358"
"700","ENSOARG00000017220","IL13RA2","ENSBTAG00000020022","ENSSSCG00000012594","ENSMUSG00000031289","ENSG00000123496"
"701","ENSOARG00000017237","PRDM16","ENSBTAG00000018965","ENSSSCG00000021490","ENSMUSG00000039410","ENSG00000142611"
"702","ENSOARG00000017242","ACVRL1","ENSBTAG00000013843","ENSSSCG00000000232","ENSMUSG00000000530","ENSG00000139567"
"703","ENSOARG00000017251","","ENSBTAG00000030518","ENSSSCG00000014351","ENSMUSG00000073599","ENSG00000249751"
"704","ENSOARG00000017251","","ENSBTAG00000030518","ENSSSCG00000014351","ENSMUSG00000073599","ENSG00000279686"
"705","ENSOARG00000017264","BMP6","ENSBTAG00000019234","ENSSSCG00000001027","ENSMUSG00000039004","ENSG00000153162"
"706","ENSOARG00000017385","","","ENSSSCG00000024492","",""
"707","ENSOARG00000017488","","","","",""
"708","ENSOARG00000017493","SEPT11","ENSBTAG00000021372","ENSSSCG00000008986","ENSMUSG00000058013","ENSG00000138758"
"709","ENSOARG00000017532","","ENSBTAG00000011470","ENSSSCG00000007645","ENSMUSG00000047592",""
"710","ENSOARG00000017546","GPSM3","","ENSSSCG00000001439","ENSMUSG00000034786","ENSG00000213654"
"711","ENSOARG00000017631","PRKCB","ENSBTAG00000020921","ENSSSCG00000025037","ENSMUSG00000052889","ENSG00000166501"
"712","ENSOARG00000017689","UBXN2A","ENSBTAG00000002033","ENSSSCG00000026283","ENSMUSG00000020634","ENSG00000173960"
"713","ENSOARG00000017704","NOTCH4","ENSBTAG00000025424","ENSSSCG00000001440","ENSMUSG00000015468","ENSG00000204301"
"714","ENSOARG00000017739","CAPN6","ENSBTAG00000000828","ENSSSCG00000012584","ENSMUSG00000067276","ENSG00000077274"
"715","ENSOARG00000017740","MFSD2B","ENSBTAG00000002034","ENSSSCG00000008590","ENSMUSG00000037336","ENSG00000205639"
"716","ENSOARG00000017758","RASL12","ENSBTAG00000000062","ENSSSCG00000004924","ENSMUSG00000041696","ENSG00000103710"
"717","ENSOARG00000017765","ST3GAL6","ENSBTAG00000004471","","ENSMUSG00000022747","ENSG00000064225"
"718","ENSOARG00000017791","FGD5","ENSBTAG00000006789","ENSSSCG00000011598","ENSMUSG00000034037","ENSG00000154783"
"719","ENSOARG00000017823","DCBLD2","ENSBTAG00000014889","ENSSSCG00000011977","ENSMUSG00000035107","ENSG00000057019"
"720","ENSOARG00000017875","COL8A1","ENSBTAG00000013662","ENSSSCG00000011973","ENSMUSG00000068196","ENSG00000144810"
"721","ENSOARG00000017882","","ENSBTAG00000013114","ENSSSCG00000007454","ENSMUSG00000039671","ENSG00000101040"
"722","ENSOARG00000017892","P2RX1","ENSBTAG00000007169","ENSSSCG00000017872","ENSMUSG00000020787","ENSG00000108405"
"723","ENSOARG00000017892","P2RX1","ENSBTAG00000007169","ENSSSCG00000022405","ENSMUSG00000020787","ENSG00000108405"
"724","ENSOARG00000017919","SHTN1","ENSBTAG00000007578","ENSSSCG00000010665","ENSMUSG00000041362","ENSG00000187164"
"725","ENSOARG00000017954","ACSL4","ENSBTAG00000018986","ENSSSCG00000012583","ENSMUSG00000031278","ENSG00000068366"
"726","ENSOARG00000017964","IRX3","ENSBTAG00000012083","ENSSSCG00000002831","ENSMUSG00000031734","ENSG00000177508"
"727","ENSOARG00000018022","LMO2","ENSBTAG00000006951","ENSSSCG00000013307","ENSMUSG00000032698","ENSG00000135363"
"728","ENSOARG00000018036","ECI1","ENSBTAG00000009965","ENSSSCG00000024587","ENSMUSG00000024132","ENSG00000167969"
"729","ENSOARG00000018055","MARCH3","ENSBTAG00000006797","ENSSSCG00000014249","ENSMUSG00000032656","ENSG00000173926"
"730","ENSOARG00000018070","TSPAN12","ENSBTAG00000015337","ENSSSCG00000016620","ENSMUSG00000029669","ENSG00000106025"
"731","ENSOARG00000018091","LPCAT2","ENSBTAG00000019272","ENSSSCG00000002828","ENSMUSG00000033192","ENSG00000087253"
"732","ENSOARG00000018146","FICD","ENSBTAG00000011771","ENSSSCG00000009945","ENSMUSG00000053334","ENSG00000198855"
"733","ENSOARG00000018146","FICD","ENSBTAG00000011771","ENSSSCG00000027880","ENSMUSG00000053334","ENSG00000198855"
"734","ENSOARG00000018162","PTPN12","ENSBTAG00000003825","ENSSSCG00000015411","ENSMUSG00000028771","ENSG00000127947"
"735","ENSOARG00000018177","","","","",""
"736","ENSOARG00000018185","MAP2K1","ENSBTAG00000033983","ENSSSCG00000029873","ENSMUSG00000004936","ENSG00000169032"
"737","ENSOARG00000018205","UGT8","ENSBTAG00000004574","ENSSSCG00000025714","ENSMUSG00000032854","ENSG00000174607"
"738","ENSOARG00000018205","UGT8","ENSBTAG00000004574","ENSSSCG00000016309","ENSMUSG00000032854","ENSG00000174607"
"739","ENSOARG00000018245","GCNT7","ENSBTAG00000006243","ENSSSCG00000007497","ENSMUSG00000074569","ENSG00000124091"
"740","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002826","ENSMUSG00000057074","ENSG00000198848"
"741","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002825","ENSMUSG00000057074","ENSG00000198848"
"742","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002826","ENSMUSG00000071047","ENSG00000198848"
"743","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002825","ENSMUSG00000071047","ENSG00000198848"
"744","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002826","ENSMUSG00000057400","ENSG00000198848"
"745","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002825","ENSMUSG00000057400","ENSG00000198848"
"746","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002826","ENSMUSG00000056973","ENSG00000198848"
"747","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002825","ENSMUSG00000056973","ENSG00000198848"
"748","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002826","ENSMUSG00000061959","ENSG00000198848"
"749","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002825","ENSMUSG00000061959","ENSG00000198848"
"750","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002826","ENSMUSG00000031725","ENSG00000198848"
"751","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002825","ENSMUSG00000031725","ENSG00000198848"
"752","ENSOARG00000018280","SLCO4C1","ENSBTAG00000016359","ENSSSCG00000014182","ENSMUSG00000040693","ENSG00000173930"
"753","ENSOARG00000018366","CCDC151","ENSBTAG00000008201","ENSSSCG00000013626","ENSMUSG00000039632","ENSG00000198003"
"754","ENSOARG00000018389","GSAP","ENSBTAG00000018430","ENSSSCG00000025166","ENSMUSG00000039934","ENSG00000186088"
"755","ENSOARG00000018396","SCARB1","ENSBTAG00000014269","ENSSSCG00000009759","ENSMUSG00000037936","ENSG00000073060"
"756","ENSOARG00000018427","APBB1","ENSBTAG00000015655","ENSSSCG00000014628","ENSMUSG00000037032","ENSG00000166313"
"757","ENSOARG00000018568","GRIP2","ENSBTAG00000011896","ENSSSCG00000011599","ENSMUSG00000030098","ENSG00000144596"
"758","ENSOARG00000018628","NFKBIZ","ENSBTAG00000010987","ENSSSCG00000011951","ENSMUSG00000035356","ENSG00000144802"
"759","ENSOARG00000018635","DZANK1","ENSBTAG00000004622","ENSSSCG00000007094","ENSMUSG00000037259","ENSG00000089091"
"760","ENSOARG00000018641","CNTNAP2","","ENSSSCG00000015461","ENSMUSG00000039419","ENSG00000174469"
"761","ENSOARG00000018795","NTNG1","ENSBTAG00000014530","ENSSSCG00000006852","ENSMUSG00000059857","ENSG00000162631"
"762","ENSOARG00000018890","CCNYL1","ENSBTAG00000016297","ENSSSCG00000024696","ENSMUSG00000070871","ENSG00000163249"
"763","ENSOARG00000018891","TBC1D8B","ENSBTAG00000046314","ENSSSCG00000022993","ENSMUSG00000042473","ENSG00000133138"
"764","ENSOARG00000018906","HHLA2","ENSBTAG00000018397","ENSSSCG00000027275","","ENSG00000114455"
"765","ENSOARG00000018913","RNF128","ENSBTAG00000022920","ENSSSCG00000012551","ENSMUSG00000031438","ENSG00000133135"
"766","ENSOARG00000018916","MYH15","ENSBTAG00000018399","ENSSSCG00000022175","ENSMUSG00000092009","ENSG00000144821"
"767","ENSOARG00000019016","WDR47","ENSBTAG00000020384","ENSSSCG00000006840","ENSMUSG00000040389","ENSG00000085433"
"768","ENSOARG00000019041","ADRBK2","ENSBTAG00000000005","ENSSSCG00000009956","ENSMUSG00000042249","ENSG00000100077"
"769","ENSOARG00000019083","KIAA1324","ENSBTAG00000001136","ENSSSCG00000006836","ENSMUSG00000040412","ENSG00000116299"
"770","ENSOARG00000019090","RIPK3","ENSBTAG00000018422","ENSSSCG00000001987","ENSMUSG00000022221","ENSG00000129465"
"771","ENSOARG00000019093","SPNS2","ENSBTAG00000007429","ENSSSCG00000017879","ENSMUSG00000040447","ENSG00000183018"
"772","ENSOARG00000019102","ADCY4","ENSBTAG00000018419","ENSSSCG00000001988","ENSMUSG00000022220","ENSG00000129467"
"773","ENSOARG00000019122","KLF2","","","ENSMUSG00000055148","ENSG00000127528"
"774","ENSOARG00000019184","SORT1","ENSBTAG00000008849","ENSSSCG00000006831","ENSMUSG00000068747","ENSG00000134243"
"775","ENSOARG00000019265","PARVB","ENSBTAG00000021978","ENSSSCG00000000024","ENSMUSG00000022438","ENSG00000188677"
"776","ENSOARG00000019329","FN1","ENSBTAG00000008300","ENSSSCG00000016174","ENSMUSG00000026193","ENSG00000115414"
"777","ENSOARG00000019332","CCDC80","ENSBTAG00000010793","ENSSSCG00000011928","ENSMUSG00000022665","ENSG00000091986"
"778","ENSOARG00000019400","RAPGEF3","ENSBTAG00000006828","ENSSSCG00000023526","ENSMUSG00000022469","ENSG00000079337"
"779","ENSOARG00000019409","SLC6A17","ENSBTAG00000001981","ENSSSCG00000030370","ENSMUSG00000027894","ENSG00000197106"
"780","ENSOARG00000019409","SLC6A17","ENSBTAG00000001981","ENSSSCG00000006811","ENSMUSG00000027894","ENSG00000197106"
"781","ENSOARG00000019409","SLC6A17","ENSBTAG00000001981","ENSSSCG00000027315","ENSMUSG00000027894","ENSG00000197106"
"782","ENSOARG00000019441","RHOB","ENSBTAG00000046054","ENSSSCG00000008598","ENSMUSG00000054364","ENSG00000143878"
"783","ENSOARG00000019464","RUFY4","ENSBTAG00000003327","ENSSSCG00000016182","ENSMUSG00000061815","ENSG00000188282"
"784","ENSOARG00000019477","","ENSBTAG00000038042","ENSSSCG00000016184","ENSMUSG00000026180","ENSG00000180871"
"785","ENSOARG00000019477","","ENSBTAG00000038042","ENSSSCG00000016183","ENSMUSG00000026180","ENSG00000180871"
"786","ENSOARG00000019515","PLB1","ENSBTAG00000018669","ENSSSCG00000008541","ENSMUSG00000029134","ENSG00000163803"
"787","ENSOARG00000019564","TMTC1","ENSBTAG00000005370","ENSSSCG00000028882","ENSMUSG00000030306","ENSG00000133687"
"788","ENSOARG00000019564","TMTC1","ENSBTAG00000005370","ENSSSCG00000027447","ENSMUSG00000030306","ENSG00000133687"
"789","ENSOARG00000019564","TMTC1","ENSBTAG00000005370","ENSSSCG00000000539","ENSMUSG00000030306","ENSG00000133687"
"790","ENSOARG00000019659","PIM3","ENSBTAG00000045904","ENSSSCG00000023949","ENSMUSG00000035828","ENSG00000198355"
"791","ENSOARG00000019682","","","","",""
"792","ENSOARG00000019691","PUS7L","ENSBTAG00000004718","ENSSSCG00000000800","ENSMUSG00000033356","ENSG00000129317"
"793","ENSOARG00000019698","EHD3","ENSBTAG00000001662","ENSSSCG00000024943","ENSMUSG00000024065","ENSG00000013016"
"794","ENSOARG00000019717","ADAMTS20","ENSBTAG00000000395","ENSSSCG00000000795","ENSMUSG00000022449","ENSG00000173157"
"795","ENSOARG00000019784","AAK1","ENSBTAG00000009343","ENSSSCG00000008337","ENSMUSG00000057230","ENSG00000115977"
"796","ENSOARG00000019786","POPDC2","ENSBTAG00000005604","ENSSSCG00000011894","ENSMUSG00000022803","ENSG00000121577"
"797","ENSOARG00000019799","MAPK12","ENSBTAG00000019574","ENSSSCG00000027308","ENSMUSG00000022610","ENSG00000188130"
"798","ENSOARG00000019883","","","ENSSSCG00000005765","ENSMUSG00000058030","ENSG00000228567"
"799","ENSOARG00000019883","","","ENSSSCG00000025055","ENSMUSG00000058030","ENSG00000228567"
"800","ENSOARG00000019883","","","ENSSSCG00000005765","ENSMUSG00000045575","ENSG00000228567"
"801","ENSOARG00000019883","","","ENSSSCG00000025055","ENSMUSG00000045575","ENSG00000228567"
"802","ENSOARG00000020018","SHANK3","ENSBTAG00000030180","ENSSSCG00000021269","ENSMUSG00000022623","ENSG00000251322"
"803","ENSOARG00000020076","","","ENSSSCG00000009969","ENSMUSG00000047246","ENSG00000274290"
"804","ENSOARG00000020076","","","ENSSSCG00000009969","ENSMUSG00000047246","ENSG00000273802"
"805","ENSOARG00000020077","HIST1H1T","","","ENSMUSG00000036211","ENSG00000187475"
"806","ENSOARG00000020090","NT5C1A","ENSBTAG00000002983","ENSSSCG00000003662","ENSMUSG00000054958","ENSG00000116981"
"807","ENSOARG00000020131","TSPAN2","ENSBTAG00000015961","ENSSSCG00000006748","ENSMUSG00000027858","ENSG00000134198"
"808","ENSOARG00000020158","PTPRB","ENSBTAG00000015296","ENSSSCG00000000504","ENSMUSG00000020154","ENSG00000127329"
"809","ENSOARG00000020176","SOX17","ENSBTAG00000005748","ENSSSCG00000006256","ENSMUSG00000025902","ENSG00000164736"
"810","ENSOARG00000020178","ST8SIA1","ENSBTAG00000000593","ENSSSCG00000023576","ENSMUSG00000030283","ENSG00000111728"
"811","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000100342"
"812","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000100342"
"813","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000100342"
"814","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000100342"
"815","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000100342"
"816","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000100342"
"817","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000100342"
"818","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000100342"
"819","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000100342"
"820","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000100342"
"821","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000100342"
"822","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000100342"
"823","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000100342"
"824","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000100342"
"825","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000100342"
"826","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000100342"
"827","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000100342"
"828","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000100342"
"829","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000100342"
"830","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000100342"
"831","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000100342"
"832","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000100342"
"833","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000100342"
"834","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000100342"
"835","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000100342"
"836","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000100342"
"837","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000100342"
"838","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000100342"
"839","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000100342"
"840","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000100342"
"841","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000100342"
"842","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000100342"
"843","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000100342"
"844","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000100336"
"845","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000100336"
"846","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000100336"
"847","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000100336"
"848","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000100336"
"849","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000100336"
"850","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000100336"
"851","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000100336"
"852","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000100336"
"853","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000100336"
"854","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000100336"
"855","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000100336"
"856","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000100336"
"857","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000100336"
"858","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000100336"
"859","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000100336"
"860","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000100336"
"861","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000100336"
"862","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000100336"
"863","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000100336"
"864","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000100336"
"865","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000100336"
"866","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000100336"
"867","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000100336"
"868","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000100336"
"869","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000100336"
"870","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000100336"
"871","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000100336"
"872","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000100336"
"873","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000100336"
"874","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000100336"
"875","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000100336"
"876","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000100336"
"877","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000128284"
"878","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000128284"
"879","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000128284"
"880","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000128284"
"881","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000128284"
"882","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000128284"
"883","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000128284"
"884","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000128284"
"885","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000128284"
"886","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000128284"
"887","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000128284"
"888","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000128284"
"889","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000128284"
"890","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000128284"
"891","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000128284"
"892","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000128284"
"893","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000128284"
"894","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000128284"
"895","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000128284"
"896","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000128284"
"897","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000128284"
"898","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000128284"
"899","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000128284"
"900","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000128284"
"901","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000128284"
"902","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000128284"
"903","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000128284"
"904","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000128284"
"905","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000128284"
