"","ensembl_gene_id","external_gene_name","btaurus_homolog_ensembl_gene","sscrofa_homolog_ensembl_gene","mmusculus_homolog_ensembl_gene","hsapiens_homolog_ensembl_gene"
"674","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000128284"
"675","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000128284"
"676","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000128284"
"677","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000128284"
"678","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000128284"
"679","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000128284"
"680","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000128284"
"681","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000128284"
"682","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000128284"
"683","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000128284"
"684","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000128284"
"685","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000128284"
"686","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000128284"
"687","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000128284"
"688","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000128284"
"689","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000128284"
"690","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000128284"
"691","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000128284"
"692","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000128284"
"693","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000128284"
"694","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000128284"
"695","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000128284"
"696","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000128284"
"697","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000128284"
"698","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000128284"
"699","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000128284"
"700","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000128284"
"701","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000128284"
"702","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000128284"
"703","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000128335"
"704","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000128335"
"705","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000128335"
"706","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000128335"
"707","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000128335"
"708","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000128335"
"709","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000128335"
"710","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000128335"
"711","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000128335"
"712","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000128335"
"713","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000128335"
"714","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000128335"
"715","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000128335"
"716","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000128335"
"717","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000128335"
"718","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000128335"
"719","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000128335"
"720","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000128335"
"721","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000128335"
"722","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000128335"
"723","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000128335"
"724","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000128335"
"725","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000128335"
"726","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000128335"
"727","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000128335"
"728","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000128335"
"729","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000128335"
"730","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000128335"
"731","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000128335"
"732","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000128335"
"733","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000128335"
"734","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000128335"
"735","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000128335"
"736","ENSOARG00000020371","PIGZ","ENSBTAG00000011659","ENSSSCG00000023442","ENSMUSG00000045625","ENSG00000119227"
"737","ENSOARG00000020371","PIGZ","ENSBTAG00000011659","ENSSSCG00000029291","ENSMUSG00000045625","ENSG00000119227"
"738","ENSOARG00000020393","","ENSBTAG00000011941","ENSSSCG00000000492","ENSMUSG00000069516","ENSG00000090382"
"739","ENSOARG00000020393","","ENSBTAG00000011941","ENSSSCG00000000492","ENSMUSG00000069515","ENSG00000090382"
"740","ENSOARG00000020393","","ENSBTAG00000011941","ENSSSCG00000000492","ENSMUSG00000020177","ENSG00000090382"
"741","ENSOARG00000020439","","ENSBTAG00000026088","ENSSSCG00000000492","ENSMUSG00000069516","ENSG00000090382"
"742","ENSOARG00000020439","","ENSBTAG00000026088","ENSSSCG00000000492","ENSMUSG00000069515","ENSG00000090382"
"743","ENSOARG00000020439","","ENSBTAG00000026088","ENSSSCG00000000492","ENSMUSG00000020177","ENSG00000090382"
"744","ENSOARG00000020439","","ENSBTAG00000046628","ENSSSCG00000000492","ENSMUSG00000069516","ENSG00000090382"
"745","ENSOARG00000020439","","ENSBTAG00000046628","ENSSSCG00000000492","ENSMUSG00000069515","ENSG00000090382"
"746","ENSOARG00000020439","","ENSBTAG00000046628","ENSSSCG00000000492","ENSMUSG00000020177","ENSG00000090382"
"747","ENSOARG00000020439","","ENSBTAG00000046511","ENSSSCG00000000492","ENSMUSG00000069516","ENSG00000090382"
"748","ENSOARG00000020439","","ENSBTAG00000046511","ENSSSCG00000000492","ENSMUSG00000069515","ENSG00000090382"
"749","ENSOARG00000020439","","ENSBTAG00000046511","ENSSSCG00000000492","ENSMUSG00000020177","ENSG00000090382"
"750","ENSOARG00000020451","PDE3A","ENSBTAG00000017260","ENSSSCG00000028662","ENSMUSG00000041741","ENSG00000172572"
"751","ENSOARG00000020463","TCF7L1","ENSBTAG00000010111","ENSSSCG00000008241","ENSMUSG00000055799","ENSG00000152284"
"752","ENSOARG00000020469","CLDN16","ENSBTAG00000006494","ENSSSCG00000024788","ENSMUSG00000038148","ENSG00000113946"
"753","ENSOARG00000020515","","ENSBTAG00000026779","ENSSSCG00000000492","ENSMUSG00000069516","ENSG00000090382"
"754","ENSOARG00000020515","","ENSBTAG00000026779","ENSSSCG00000000492","ENSMUSG00000069515","ENSG00000090382"
"755","ENSOARG00000020515","","ENSBTAG00000026779","ENSSSCG00000000492","ENSMUSG00000020177","ENSG00000090382"
"756","ENSOARG00000020522","TIE1","ENSBTAG00000003777","ENSSSCG00000003950","ENSMUSG00000033191","ENSG00000066056"
"757","ENSOARG00000020543","DGKG","ENSBTAG00000005091","ENSSSCG00000027794","ENSMUSG00000022861","ENSG00000058866"
"758","ENSOARG00000020543","DGKG","ENSBTAG00000005091","ENSSSCG00000029935","ENSMUSG00000022861","ENSG00000058866"
"759","ENSOARG00000020689","HTR2B","ENSBTAG00000039772","ENSSSCG00000016273","ENSMUSG00000026228","ENSG00000135914"
"760","ENSOARG00000020727","RBPMS2","ENSBTAG00000011037","ENSSSCG00000004549","ENSMUSG00000032387","ENSG00000166831"
"761","ENSOARG00000020838","GPRC5A","ENSBTAG00000039509","ENSSSCG00000029592","ENSMUSG00000046733","ENSG00000013588"
"762","ENSOARG00000021018","FBN1","ENSBTAG00000002278","ENSSSCG00000004658","ENSMUSG00000027204","ENSG00000166147"
"763","ENSOARG00000021037","","ENSBTAG00000010365","ENSSSCG00000004665","ENSMUSG00000005803","ENSG00000260170"
"764","ENSOARG00000021037","","ENSBTAG00000010365","ENSSSCG00000004666","ENSMUSG00000005803","ENSG00000260170"
"765","ENSOARG00000021037","","ENSBTAG00000010365","ENSSSCG00000004665","ENSMUSG00000005803","ENSG00000137767"
"766","ENSOARG00000021037","","ENSBTAG00000010365","ENSSSCG00000004666","ENSMUSG00000005803","ENSG00000137767"
"767","ENSOARG00000021138","","ENSBTAG00000031564","ENSSSCG00000012336","ENSMUSG00000025266","ENSG00000130119"
"768","ENSOARG00000021185","PLEKHD1","ENSBTAG00000008576","ENSSSCG00000002309","ENSMUSG00000066438","ENSG00000175985"
"769","ENSOARG00000021920","","","","",""
"770","ENSOARG00000025296","","","","",""
"771","ENSOARG00000025412","","","","",""
"772","ENSOARG00000025549","","","","",""
"773","ENSOARG00000025935","","","","",""
"774","ENSOARG00000026946","","","","",""
